WeekID,Week Position,Song,Performer,SongID
1974-08-03,1,ANNIE's SONG,John Denver,ANNIE's SONGJohn Denver
1974-08-10,1,Feel Like Makin' Love,Roberta Flack,Feel Like Makin' LoveRoberta Flack
1974-08-17,1,The Night Chicago Died,Paper Lace,The Night Chicago DiedPaper Lace
1974-08-24,1,(You're) Having My Baby,Paul Anka with Odia Coates,(You're) Having My BabyPaul Anka with Odia Coates
1974-08-31,1,(You're) Having My Baby,Paul Anka with Odia Coates,(You're) Having My BabyPaul Anka with Odia Coates
1974-09-07,1,(You're) Having My Baby,Paul Anka with Odia Coates,(You're) Having My BabyPaul Anka with Odia Coates
1974-09-14,1,I Shot The Sheriff,Eric Clapton,I Shot The SheriffEric Clapton
1974-09-21,1,"Can't Get Enough Of Your Love, Babe",Barry White,"Can't Get Enough Of Your Love, BabeBarry White"
1974-09-28,1,Rock Me Gently,Andy Kim,Rock Me GentlyAndy Kim
1974-10-05,1,I Honestly Love You,Olivia Newton-John,I Honestly Love YouOlivia Newton-John
1974-10-12,1,I Honestly Love You,Olivia Newton-John,I Honestly Love YouOlivia Newton-John
1974-10-19,1,Nothing From Nothing,Billy Preston,Nothing From NothingBilly Preston
1974-10-26,1,Then Came You,Dionne Warwicke & Spinners,Then Came YouDionne Warwicke & Spinners
1974-11-02,1,You Haven't Done Nothin,Stevie Wonder,You Haven't Done NothinStevie Wonder
1974-11-09,1,You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive,You Ain't Seen Nothing Yet/Free Wheelin'Bachman-Turner Overdrive
1974-11-16,1,Whatever Gets You Thru The Night,John Lennon With The Plastic Ono Nuclear Band,Whatever Gets You Thru The NightJohn Lennon With The Plastic Ono Nuclear Band
1974-11-23,1,I Can Help,Billy Swan,I Can HelpBilly Swan
1974-11-30,1,I Can Help,Billy Swan,I Can HelpBilly Swan
1974-12-07,1,Kung Fu Fighting,Carl Douglas,Kung Fu FightingCarl Douglas
1974-12-14,1,Kung Fu Fighting,Carl Douglas,Kung Fu FightingCarl Douglas
1974-12-21,1,Cat's In The Cradle,Harry Chapin,Cat's In The CradleHarry Chapin
1974-12-28,1,Angie Baby,Helen Reddy,Angie BabyHelen Reddy
1975-01-04,1,Lucy In The Sky With Diamonds,Elton John,Lucy In The Sky With DiamondsElton John
1975-01-11,1,Lucy In The Sky With Diamonds,Elton John,Lucy In The Sky With DiamondsElton John
1975-01-18,1,Mandy,Barry Manilow,MandyBarry Manilow
1975-01-25,1,Please Mr. Postman,Carpenters,Please Mr. PostmanCarpenters
1975-02-01,1,Laughter In The Rain,Neil Sedaka,Laughter In The RainNeil Sedaka
1975-02-08,1,Fire,Ohio Players,FireOhio Players
1975-02-15,1,You're No Good,Linda Ronstadt,You're No GoodLinda Ronstadt
1975-02-22,1,Pick Up The Pieces,AWB,Pick Up The PiecesAWB
1975-03-01,1,Best Of My Love,Eagles,Best Of My LoveEagles
1975-03-08,1,Have You Never Been Mellow,Olivia Newton-John,Have You Never Been MellowOlivia Newton-John
1975-03-15,1,Black Water,The Doobie Brothers,Black WaterThe Doobie Brothers
1975-03-22,1,My Eyes Adored You,Frankie Valli,My Eyes Adored YouFrankie Valli
1975-03-29,1,Lady Marmalade,Labelle,Lady MarmaladeLabelle
1975-04-05,1,Lovin' You,Minnie Riperton,Lovin' YouMinnie Riperton
1975-04-12,1,Philadelphia Freedom,The Elton John Band,Philadelphia FreedomThe Elton John Band
1975-04-19,1,Philadelphia Freedom,The Elton John Band,Philadelphia FreedomThe Elton John Band
1975-04-26,1,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,(Hey Won't You Play) Another Somebody Done Somebody Wrong SongB.J. Thomas
1975-05-03,1,He Don't Love You (Like I Love You),Tony Orlando & Dawn,He Don't Love You (Like I Love You)Tony Orlando & Dawn
1975-05-10,1,He Don't Love You (Like I Love You),Tony Orlando & Dawn,He Don't Love You (Like I Love You)Tony Orlando & Dawn
1975-05-17,1,He Don't Love You (Like I Love You),Tony Orlando & Dawn,He Don't Love You (Like I Love You)Tony Orlando & Dawn
1975-05-24,1,Shining Star,"Earth, Wind & Fire","Shining StarEarth, Wind & Fire"
1975-05-31,1,Before The Next Teardrop Falls,Freddy Fender,Before The Next Teardrop FallsFreddy Fender
1975-06-07,1,Thank God I'm A Country Boy,John Denver,Thank God I'm A Country BoyJohn Denver
1975-06-14,1,Sister Golden Hair,America,Sister Golden HairAmerica
1975-06-21,1,Love Will Keep Us Together,Captain & Tennille,Love Will Keep Us TogetherCaptain & Tennille
1975-06-28,1,Love Will Keep Us Together,Captain & Tennille,Love Will Keep Us TogetherCaptain & Tennille
1975-07-05,1,Love Will Keep Us Together,Captain & Tennille,Love Will Keep Us TogetherCaptain & Tennille
1975-07-12,1,Love Will Keep Us Together,Captain & Tennille,Love Will Keep Us TogetherCaptain & Tennille
1975-07-19,1,Listen To What The Man Said,Wings,Listen To What The Man SaidWings
1975-07-26,1,The Hustle,Van McCoy And The Soul City Symphony,The HustleVan McCoy And The Soul City Symphony
1975-08-02,1,One Of These Nights,Eagles,One Of These NightsEagles
1975-08-09,1,Jive Talkin',Bee Gees,Jive Talkin'Bee Gees
1975-08-16,1,Jive Talkin',Bee Gees,Jive Talkin'Bee Gees
1975-08-23,1,Fallin' In Love,"Hamilton, Joe Frank & Reynolds","Fallin' In LoveHamilton, Joe Frank & Reynolds"
1975-08-30,1,Get Down Tonight,KC And The Sunshine Band,Get Down TonightKC And The Sunshine Band
1975-09-06,1,Rhinestone Cowboy,Glen Campbell,Rhinestone CowboyGlen Campbell
1975-09-13,1,Rhinestone Cowboy,Glen Campbell,Rhinestone CowboyGlen Campbell
1975-09-20,1,Fame,David Bowie,FameDavid Bowie
1975-09-27,1,I'm Sorry,John Denver,I'm SorryJohn Denver
1975-10-04,1,Fame,David Bowie,FameDavid Bowie
1975-10-11,1,Bad Blood,Neil Sedaka,Bad BloodNeil Sedaka
1975-10-18,1,Bad Blood,Neil Sedaka,Bad BloodNeil Sedaka
1975-10-25,1,Bad Blood,Neil Sedaka,Bad BloodNeil Sedaka
1975-11-01,1,Island Girl,Elton John,Island GirlElton John
1975-11-08,1,Island Girl,Elton John,Island GirlElton John
1975-11-15,1,Island Girl,Elton John,Island GirlElton John
1975-11-22,1,That's The Way (I Like It),KC And The Sunshine Band,That's The Way (I Like It)KC And The Sunshine Band
1975-11-29,1,"Fly, Robin, Fly",Silver Convention,"Fly, Robin, FlySilver Convention"
1975-12-06,1,"Fly, Robin, Fly",Silver Convention,"Fly, Robin, FlySilver Convention"
1975-12-13,1,"Fly, Robin, Fly",Silver Convention,"Fly, Robin, FlySilver Convention"
1975-12-20,1,That's The Way (I Like It),KC And The Sunshine Band,That's The Way (I Like It)KC And The Sunshine Band
1975-12-27,1,Let's Do It Again,The Staple Singers,Let's Do It AgainThe Staple Singers
1976-01-03,1,Saturday Night,Bay City Rollers,Saturday NightBay City Rollers
1976-01-10,1,Convoy,C.W. McCall,ConvoyC.W. McCall
1976-01-17,1,I Write The Songs,Barry Manilow,I Write The SongsBarry Manilow
1976-01-24,1,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross,Theme From Mahogany (Do You Know Where You're Going To)Diana Ross
1976-01-31,1,Love Rollercoaster,Ohio Players,Love RollercoasterOhio Players
1976-02-07,1,50 Ways To Leave Your Lover,Paul Simon,50 Ways To Leave Your LoverPaul Simon
1976-02-14,1,50 Ways To Leave Your Lover,Paul Simon,50 Ways To Leave Your LoverPaul Simon
1976-02-21,1,50 Ways To Leave Your Lover,Paul Simon,50 Ways To Leave Your LoverPaul Simon
1976-02-28,1,Theme From S.W.A.T.,Rhythm Heritage,Theme From S.W.A.T.Rhythm Heritage
1976-03-06,1,Love Machine (Part 1),The Miracles,Love Machine (Part 1)The Miracles
1976-03-13,1,"December, 1963 (Oh, What a Night)",The 4 Seasons,"December, 1963 (Oh, What a Night)The 4 Seasons"
1976-03-20,1,"December, 1963 (Oh, What a Night)",The 4 Seasons,"December, 1963 (Oh, What a Night)The 4 Seasons"
1976-03-27,1,"December, 1963 (Oh, What a Night)",The 4 Seasons,"December, 1963 (Oh, What a Night)The 4 Seasons"
1976-04-03,1,Disco Lady,Johnnie Taylor,Disco LadyJohnnie Taylor
1976-04-10,1,Disco Lady,Johnnie Taylor,Disco LadyJohnnie Taylor
1976-04-17,1,Disco Lady,Johnnie Taylor,Disco LadyJohnnie Taylor
1976-04-24,1,Disco Lady,Johnnie Taylor,Disco LadyJohnnie Taylor
1976-05-01,1,Let Your Love Flow,Bellamy Brothers,Let Your Love FlowBellamy Brothers
1976-05-08,1,Welcome Back,John Sebastian,Welcome BackJohn Sebastian
1976-05-15,1,Boogie Fever,The Sylvers,Boogie FeverThe Sylvers
1976-05-22,1,Silly Love Songs,Wings,Silly Love SongsWings
1976-05-29,1,Love Hangover,Diana Ross,Love HangoverDiana Ross
1976-06-05,1,Love Hangover,Diana Ross,Love HangoverDiana Ross
1976-06-12,1,Silly Love Songs,Wings,Silly Love SongsWings
1976-06-19,1,Silly Love Songs,Wings,Silly Love SongsWings
1976-06-26,1,Silly Love Songs,Wings,Silly Love SongsWings
1976-07-03,1,Silly Love Songs,Wings,Silly Love SongsWings
1976-07-10,1,Afternoon Delight,Starland Vocal Band,Afternoon DelightStarland Vocal Band
1976-07-17,1,Afternoon Delight,Starland Vocal Band,Afternoon DelightStarland Vocal Band
1976-07-24,1,Kiss And Say Goodbye,The Manhattans,Kiss And Say GoodbyeThe Manhattans
1976-07-31,1,Kiss And Say Goodbye,The Manhattans,Kiss And Say GoodbyeThe Manhattans
1976-08-07,1,Don't Go Breaking My Heart,Elton John & Kiki Dee,Don't Go Breaking My HeartElton John & Kiki Dee
1976-08-14,1,Don't Go Breaking My Heart,Elton John & Kiki Dee,Don't Go Breaking My HeartElton John & Kiki Dee
1976-08-21,1,Don't Go Breaking My Heart,Elton John & Kiki Dee,Don't Go Breaking My HeartElton John & Kiki Dee
1976-08-28,1,Don't Go Breaking My Heart,Elton John & Kiki Dee,Don't Go Breaking My HeartElton John & Kiki Dee
1976-09-04,1,You Should Be Dancing,Bee Gees,You Should Be DancingBee Gees
1976-09-11,1,"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,"(Shake, Shake, Shake) Shake Your BootyKC And The Sunshine Band"
1976-09-18,1,Play That Funky Music,Wild Cherry,Play That Funky MusicWild Cherry
1976-09-25,1,Play That Funky Music,Wild Cherry,Play That Funky MusicWild Cherry
1976-10-02,1,Play That Funky Music,Wild Cherry,Play That Funky MusicWild Cherry
1976-10-09,1,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,A Fifth Of BeethovenWalter Murphy & The Big Apple Band
1976-10-16,1,Disco Duck (Part I),Rick Dees & His Cast Of Idiots,Disco Duck (Part I)Rick Dees & His Cast Of Idiots
1976-10-23,1,If You Leave Me Now,Chicago,If You Leave Me NowChicago
1976-10-30,1,If You Leave Me Now,Chicago,If You Leave Me NowChicago
1976-11-06,1,Rock'n Me,Steve Miller,Rock'n MeSteve Miller
1976-11-13,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1976-11-20,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1976-11-27,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1976-12-04,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1976-12-11,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1976-12-18,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1976-12-25,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1977-01-01,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,Tonight's The Night (Gonna Be Alright)Rod Stewart
1977-01-08,1,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr.","You Don't Have To Be A Star (To Be In My Show)Marilyn McCoo & Billy Davis, Jr."
1977-01-15,1,You Make Me Feel Like Dancing,Leo Sayer,You Make Me Feel Like DancingLeo Sayer
1977-01-22,1,I Wish,Stevie Wonder,I WishStevie Wonder
1977-01-29,1,Car Wash,Rose Royce,Car WashRose Royce
1977-02-05,1,Torn Between Two Lovers,Mary Macgregor,Torn Between Two LoversMary Macgregor
1977-02-12,1,Torn Between Two Lovers,Mary Macgregor,Torn Between Two LoversMary Macgregor
1977-02-19,1,Blinded By The Light,Manfred Mann's Earth Band,Blinded By The LightManfred Mann's Earth Band
1977-02-26,1,New Kid In Town,Eagles,New Kid In TownEagles
1977-03-05,1,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,"Evergreen (Love Theme From ""A Star Is Born"")Barbra Streisand"
1977-03-12,1,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,"Evergreen (Love Theme From ""A Star Is Born"")Barbra Streisand"
1977-03-19,1,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,"Evergreen (Love Theme From ""A Star Is Born"")Barbra Streisand"
1977-03-26,1,Rich Girl,Daryl Hall John Oates,Rich GirlDaryl Hall John Oates
1977-04-02,1,Rich Girl,Daryl Hall John Oates,Rich GirlDaryl Hall John Oates
1977-04-09,1,Dancing Queen,ABBA,Dancing QueenABBA
1977-04-16,1,Don't Give Up On Us,David Soul,Don't Give Up On UsDavid Soul
1977-04-23,1,Don't Leave Me This Way,Thelma Houston,Don't Leave Me This WayThelma Houston
1977-04-30,1,Southern Nights,Glen Campbell,Southern NightsGlen Campbell
1977-05-07,1,Hotel California,Eagles,Hotel CaliforniaEagles
1977-05-14,1,When I Need You,Leo Sayer,When I Need YouLeo Sayer
1977-05-21,1,Sir Duke,Stevie Wonder,Sir DukeStevie Wonder
1977-05-28,1,Sir Duke,Stevie Wonder,Sir DukeStevie Wonder
1977-06-04,1,Sir Duke,Stevie Wonder,Sir DukeStevie Wonder
1977-06-11,1,I'm Your Boogie Man,KC And The Sunshine Band,I'm Your Boogie ManKC And The Sunshine Band
1977-06-18,1,Dreams,Fleetwood Mac,DreamsFleetwood Mac
1977-06-25,1,Got To Give It Up (Pt. I),Marvin Gaye,Got To Give It Up (Pt. I)Marvin Gaye
1977-07-02,1,Gonna Fly Now,Bill Conti,Gonna Fly NowBill Conti
1977-07-09,1,Undercover Angel,Alan O'Day,Undercover AngelAlan O'Day
1977-07-16,1,Da Doo Ron Ron,Shaun Cassidy,Da Doo Ron RonShaun Cassidy
1977-07-23,1,Looks Like We Made It,Barry Manilow,Looks Like We Made ItBarry Manilow
1977-07-30,1,I Just Want To Be Your Everything,Andy Gibb,I Just Want To Be Your EverythingAndy Gibb
1977-08-06,1,I Just Want To Be Your Everything,Andy Gibb,I Just Want To Be Your EverythingAndy Gibb
1977-08-13,1,I Just Want To Be Your Everything,Andy Gibb,I Just Want To Be Your EverythingAndy Gibb
1977-08-20,1,Best Of My Love,The Emotions,Best Of My LoveThe Emotions
1977-08-27,1,Best Of My Love,The Emotions,Best Of My LoveThe Emotions
1977-09-03,1,Best Of My Love,The Emotions,Best Of My LoveThe Emotions
1977-09-10,1,Best Of My Love,The Emotions,Best Of My LoveThe Emotions
1977-09-17,1,I Just Want To Be Your Everything,Andy Gibb,I Just Want To Be Your EverythingAndy Gibb
1977-09-24,1,Best Of My Love,The Emotions,Best Of My LoveThe Emotions
1977-10-01,1,Star Wars Theme/Cantina Band,Meco,Star Wars Theme/Cantina BandMeco
1977-10-08,1,Star Wars Theme/Cantina Band,Meco,Star Wars Theme/Cantina BandMeco
1977-10-15,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-10-22,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-10-29,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-11-05,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-11-12,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-11-19,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-11-26,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-12-03,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-12-10,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-12-17,1,You Light Up My Life,Debby Boone,You Light Up My LifeDebby Boone
1977-12-24,1,How Deep Is Your Love,Bee Gees,How Deep Is Your LoveBee Gees
1977-12-31,1,How Deep Is Your Love,Bee Gees,How Deep Is Your LoveBee Gees
1978-01-07,1,How Deep Is Your Love,Bee Gees,How Deep Is Your LoveBee Gees
1978-01-14,1,Baby Come Back,Player,Baby Come BackPlayer
1978-01-21,1,Baby Come Back,Player,Baby Come BackPlayer
1978-01-28,1,Baby Come Back,Player,Baby Come BackPlayer
1978-02-04,1,Stayin' Alive,Bee Gees,Stayin' AliveBee Gees
1978-02-11,1,Stayin' Alive,Bee Gees,Stayin' AliveBee Gees
1978-02-18,1,Stayin' Alive,Bee Gees,Stayin' AliveBee Gees
1978-02-25,1,Stayin' Alive,Bee Gees,Stayin' AliveBee Gees
1978-03-04,1,(Love Is) Thicker Than Water,Andy Gibb,(Love Is) Thicker Than WaterAndy Gibb
1978-03-11,1,(Love Is) Thicker Than Water,Andy Gibb,(Love Is) Thicker Than WaterAndy Gibb
1978-03-18,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-03-25,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-04-01,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-04-08,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-04-15,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-04-22,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-04-29,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-05-06,1,Night Fever,Bee Gees,Night FeverBee Gees
1978-05-13,1,If I Can't Have You,Yvonne Elliman,If I Can't Have YouYvonne Elliman
1978-05-20,1,With A Little Luck,Wings,With A Little LuckWings
1978-05-27,1,With A Little Luck,Wings,With A Little LuckWings
1978-06-03,1,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,"Too Much, Too Little, Too LateJohnny Mathis/Deniece Williams"
1978-06-10,1,You're The One That I Want,John Travolta & Olivia Newton-John,You're The One That I WantJohn Travolta & Olivia Newton-John
1978-06-17,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-06-24,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-07-01,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-07-08,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-07-15,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-07-22,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-07-29,1,Shadow Dancing,Andy Gibb,Shadow DancingAndy Gibb
1978-08-05,1,Miss You,The Rolling Stones,Miss YouThe Rolling Stones
1978-08-12,1,Three Times A Lady,Commodores,Three Times A LadyCommodores
1978-08-19,1,Three Times A Lady,Commodores,Three Times A LadyCommodores
1978-08-26,1,Grease,Frankie Valli,GreaseFrankie Valli
1978-09-02,1,Grease,Frankie Valli,GreaseFrankie Valli
1978-09-09,1,Boogie Oogie Oogie,A Taste Of Honey,Boogie Oogie OogieA Taste Of Honey
1978-09-16,1,Boogie Oogie Oogie,A Taste Of Honey,Boogie Oogie OogieA Taste Of Honey
1978-09-23,1,Boogie Oogie Oogie,A Taste Of Honey,Boogie Oogie OogieA Taste Of Honey
1978-09-30,1,Kiss You All Over,Exile,Kiss You All OverExile
1978-10-07,1,Kiss You All Over,Exile,Kiss You All OverExile
1978-10-14,1,Kiss You All Over,Exile,Kiss You All OverExile
1978-10-21,1,Kiss You All Over,Exile,Kiss You All OverExile
1978-10-28,1,Hot Child In The City,Nick Gilder,Hot Child In The CityNick Gilder
1978-11-04,1,You Needed Me,Anne Murray,You Needed MeAnne Murray
1978-11-11,1,MacArthur Park,Donna Summer,MacArthur ParkDonna Summer
1978-11-18,1,MacArthur Park,Donna Summer,MacArthur ParkDonna Summer
1978-11-25,1,MacArthur Park,Donna Summer,MacArthur ParkDonna Summer
1978-12-02,1,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,You Don't Bring Me FlowersBarbra Streisand & Neil Diamond
1978-12-09,1,Le Freak,Chic,Le FreakChic
1978-12-16,1,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,You Don't Bring Me FlowersBarbra Streisand & Neil Diamond
1978-12-23,1,Le Freak,Chic,Le FreakChic
1978-12-30,1,Le Freak,Chic,Le FreakChic
1979-01-06,1,Too Much Heaven,Bee Gees,Too Much HeavenBee Gees
1979-01-13,1,Too Much Heaven,Bee Gees,Too Much HeavenBee Gees
1979-01-20,1,Le Freak,Chic,Le FreakChic
1979-01-27,1,Le Freak,Chic,Le FreakChic
1979-02-03,1,Le Freak,Chic,Le FreakChic
1979-02-10,1,Da Ya Think I'm Sexy?,Rod Stewart,Da Ya Think I'm Sexy?Rod Stewart
1979-02-17,1,Da Ya Think I'm Sexy?,Rod Stewart,Da Ya Think I'm Sexy?Rod Stewart
1979-02-24,1,Da Ya Think I'm Sexy?,Rod Stewart,Da Ya Think I'm Sexy?Rod Stewart
1979-03-03,1,Da Ya Think I'm Sexy?,Rod Stewart,Da Ya Think I'm Sexy?Rod Stewart
1979-03-10,1,I Will Survive,Gloria Gaynor,I Will SurviveGloria Gaynor
1979-03-17,1,I Will Survive,Gloria Gaynor,I Will SurviveGloria Gaynor
1979-03-24,1,Tragedy,Bee Gees,TragedyBee Gees
1979-03-31,1,Tragedy,Bee Gees,TragedyBee Gees
1979-04-07,1,I Will Survive,Gloria Gaynor,I Will SurviveGloria Gaynor
1979-04-14,1,What A Fool Believes,The Doobie Brothers,What A Fool BelievesThe Doobie Brothers
1979-04-21,1,Knock On Wood,Amii Stewart,Knock On WoodAmii Stewart
1979-04-28,1,Heart Of Glass,Blondie,Heart Of GlassBlondie
1979-05-05,1,Reunited,Peaches & Herb,ReunitedPeaches & Herb
1979-05-12,1,Reunited,Peaches & Herb,ReunitedPeaches & Herb
1979-05-19,1,Reunited,Peaches & Herb,ReunitedPeaches & Herb
1979-05-26,1,Reunited,Peaches & Herb,ReunitedPeaches & Herb
1979-06-02,1,Hot Stuff,Donna Summer,Hot StuffDonna Summer
1979-06-09,1,Love You Inside Out,Bee Gees,Love You Inside OutBee Gees
1979-06-16,1,Hot Stuff,Donna Summer,Hot StuffDonna Summer
1979-06-23,1,Hot Stuff,Donna Summer,Hot StuffDonna Summer
1979-06-30,1,Ring My Bell,Anita Ward,Ring My BellAnita Ward
1979-07-07,1,Ring My Bell,Anita Ward,Ring My BellAnita Ward
1979-07-14,1,Bad Girls,Donna Summer,Bad GirlsDonna Summer
1979-07-21,1,Bad Girls,Donna Summer,Bad GirlsDonna Summer
1979-07-28,1,Bad Girls,Donna Summer,Bad GirlsDonna Summer
1979-08-04,1,Bad Girls,Donna Summer,Bad GirlsDonna Summer
1979-08-11,1,Bad Girls,Donna Summer,Bad GirlsDonna Summer
1979-08-18,1,Good Times,Chic,Good TimesChic
1979-08-25,1,My Sharona,The Knack,My SharonaThe Knack
1979-09-01,1,My Sharona,The Knack,My SharonaThe Knack
1979-09-08,1,My Sharona,The Knack,My SharonaThe Knack
1979-09-15,1,My Sharona,The Knack,My SharonaThe Knack
1979-09-22,1,My Sharona,The Knack,My SharonaThe Knack
1979-09-29,1,My Sharona,The Knack,My SharonaThe Knack
1979-10-06,1,Sad Eyes,Robert John,Sad EyesRobert John
1979-10-13,1,Don't Stop 'til You Get Enough,Michael Jackson,Don't Stop 'til You Get EnoughMichael Jackson
1979-10-20,1,Rise,Herb Alpert,RiseHerb Alpert
1979-10-27,1,Rise,Herb Alpert,RiseHerb Alpert
1979-11-03,1,Pop Muzik,M,Pop MuzikM
1979-11-10,1,Heartache Tonight,Eagles,Heartache TonightEagles
1979-11-17,1,Still,Commodores,StillCommodores
1979-11-24,1,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough)Barbra Streisand/Donna Summer
1979-12-01,1,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough)Barbra Streisand/Donna Summer
1979-12-08,1,Babe,Styx,BabeStyx
1979-12-15,1,Babe,Styx,BabeStyx
1979-12-22,1,Escape (The Pina Colada Song),Rupert Holmes,Escape (The Pina Colada Song)Rupert Holmes
1979-12-29,1,Escape (The Pina Colada Song),Rupert Holmes,Escape (The Pina Colada Song)Rupert Holmes
1980-01-05,1,Please Don't Go,KC And The Sunshine Band,Please Don't GoKC And The Sunshine Band
1980-01-12,1,Escape (The Pina Colada Song),Rupert Holmes,Escape (The Pina Colada Song)Rupert Holmes
1980-01-19,1,Rock With You,Michael Jackson,Rock With YouMichael Jackson
1980-01-26,1,Rock With You,Michael Jackson,Rock With YouMichael Jackson
1980-02-02,1,Rock With You,Michael Jackson,Rock With YouMichael Jackson
1980-02-09,1,Rock With You,Michael Jackson,Rock With YouMichael Jackson
1980-02-16,1,Do That To Me One More Time,Captain & Tennille,Do That To Me One More TimeCaptain & Tennille
1980-02-23,1,Crazy Little Thing Called Love,Queen,Crazy Little Thing Called LoveQueen
1980-03-01,1,Crazy Little Thing Called Love,Queen,Crazy Little Thing Called LoveQueen
1980-03-08,1,Crazy Little Thing Called Love,Queen,Crazy Little Thing Called LoveQueen
1980-03-15,1,Crazy Little Thing Called Love,Queen,Crazy Little Thing Called LoveQueen
1980-03-22,1,Another Brick In The Wall (Part II),Pink Floyd,Another Brick In The Wall (Part II)Pink Floyd
1980-03-29,1,Another Brick In The Wall (Part II),Pink Floyd,Another Brick In The Wall (Part II)Pink Floyd
1980-04-05,1,Another Brick In The Wall (Part II),Pink Floyd,Another Brick In The Wall (Part II)Pink Floyd
1980-04-12,1,Another Brick In The Wall (Part II),Pink Floyd,Another Brick In The Wall (Part II)Pink Floyd
1980-04-19,1,Call Me,Blondie,Call MeBlondie
1980-04-26,1,Call Me,Blondie,Call MeBlondie
1980-05-03,1,Call Me,Blondie,Call MeBlondie
1980-05-10,1,Call Me,Blondie,Call MeBlondie
1980-05-17,1,Call Me,Blondie,Call MeBlondie
1980-05-24,1,Call Me,Blondie,Call MeBlondie
1980-05-31,1,Funkytown,"Lipps, Inc.","FunkytownLipps, Inc."
1980-06-07,1,Funkytown,"Lipps, Inc.","FunkytownLipps, Inc."
1980-06-14,1,Funkytown,"Lipps, Inc.","FunkytownLipps, Inc."
1980-06-21,1,Funkytown,"Lipps, Inc.","FunkytownLipps, Inc."
1980-06-28,1,Coming Up (Live At Glasgow),Paul McCartney And Wings,Coming Up (Live At Glasgow)Paul McCartney And Wings
1980-07-05,1,Coming Up (Live At Glasgow),Paul McCartney And Wings,Coming Up (Live At Glasgow)Paul McCartney And Wings
1980-07-12,1,Coming Up (Live At Glasgow),Paul McCartney And Wings,Coming Up (Live At Glasgow)Paul McCartney And Wings
1980-07-19,1,It's Still Rock And Roll To Me,Billy Joel,It's Still Rock And Roll To MeBilly Joel
1980-07-26,1,It's Still Rock And Roll To Me,Billy Joel,It's Still Rock And Roll To MeBilly Joel
1980-08-02,1,Magic,Olivia Newton-John,MagicOlivia Newton-John
1980-08-09,1,Magic,Olivia Newton-John,MagicOlivia Newton-John
1980-08-16,1,Magic,Olivia Newton-John,MagicOlivia Newton-John
