Date,Open,High,Low,Close,Adj Close,Volume,Day,Weekly_Ret,2Weekly_Ret,LogWeekly_Ret,Log2Weekly_Ret,4Weekly_Ret,Log4_Weekly
31-10-08,953.109985,984.380005,944.590027,968.75,968.75,6394350000,6,0.104907761,0.02998247,0.099761858,0.029541783,-0.118701257,-0.126358615
07-11-08,907.440002,931.460022,906.900024,930.98999,930.98999,4931640000,6,-0.038978075,0.061840584,-0.039758055,0.060003802,0.035330642,0.034720837
14-11-08,904.359985,916.880005,869.880005,873.289978,873.289978,5881030000,6,-0.061977049,-0.098539378,-0.063980862,-0.103738917,-0.071511361,-0.074197134
21-11-08,755.840027,801.200012,741.02002,800.030029,800.030029,9495900000,6,-0.083889602,-0.140667421,-0.0876184,-0.151599262,-0.087525793,-0.09159546
28-11-08,886.890015,896.25,881.210022,896.23999,896.23999,2740860000,6,0.120257937,0.026279944,0.11355896,0.02594056,-0.074849043,-0.077798358
05-12-08,844.429993,879.419983,818.409973,876.070007,876.070007,6165370000,6,-0.022505114,0.095046405,-0.022762219,0.090796741,-0.058990949,-0.060802521
12-12-08,871.789978,883.23999,851.349976,879.72998,879.72998,5959590000,6,0.004177718,-0.018421416,0.004169015,-0.018593204,0.007374414,0.007347356
19-12-08,886.960022,905.469971,883.02002,887.880005,887.880005,6705310000,6,0.009264235,0.013480656,0.009221585,0.0133906,0.109808348,0.104187341
26-12-08,869.51001,873.73999,866.52002,872.799988,872.799988,1880050000,6,-0.016984296,-0.007877408,-0.017130184,-0.007908599,-0.026153711,-0.026501802
02-01-09,902.98999,934.72998,899.349976,931.799988,931.799988,4048270000,6,0.067598534,0.049466125,0.065411766,0.048281582,0.063613616,0.061672182
09-01-09,909.909973,911.929993,888.309998,890.349976,890.349976,4716500000,6,-0.044483808,0.020107686,-0.04550357,0.019908196,0.012071881,0.011999597
16-01-09,844.450012,858.130005,830.659973,850.119995,850.119995,6786040000,6,-0.045184458,-0.087658289,-0.046237107,-0.091740676,-0.042528281,-0.043459094
23-01-09,822.159973,838.609985,806.070007,831.950012,831.950012,5832160000,6,-0.021373433,-0.065592144,-0.021605153,-0.06784226,-0.046803365,-0.047934063
30-01-09,845.690002,851.659973,821.669983,825.880005,825.880005,5350580000,6,-0.00729612,-0.02851361,-0.007322867,-0.02892802,-0.113672445,-0.120668696
06-02-09,846.090027,870.75,845.419983,868.599976,868.599976,6484100000,6,0.051726608,0.044053084,0.050433202,0.043110335,-0.024428596,-0.024731924
13-02-09,833.950012,839.429993,825.210022,826.840027,826.840027,5296650000,6,-0.048077308,0.001162423,-0.049271454,0.001161748,-0.027384332,-0.027766272
20-02-09,775.869995,778.690002,754.25,770.049988,770.049988,8210590000,6,-0.068683224,-0.113458428,-0.071155806,-0.12042726,-0.074403538,-0.077316925
27-02-09,749.929993,751.27002,734.52002,735.090027,735.090027,8926480000,6,-0.045399599,-0.110964633,-0.046462455,-0.117618261,-0.109931198,-0.116456513
06-03-09,684.039978,699.090027,666.789978,683.380005,683.380005,7331830000,6,-0.070345155,-0.112551113,-0.072941896,-0.119404351,-0.213239669,-0.239831611
13-03-09,751.969971,758.289978,742.460022,756.549988,756.549988,6787090000,6,0.107070711,0.02919365,0.101717528,0.028775632,-0.085010445,-0.08884263
20-03-09,784.580017,788.909973,766.200012,768.539978,768.539978,7643720000,6,0.015848246,0.124615839,0.015723973,0.117441501,-0.001960925,-0.00196285
27-03-09,828.679993,828.679993,813.429993,815.940002,815.940002,5600210000,6,0.061675417,0.07850111,0.059848243,0.075572216,0.109986494,0.104347848
03-04-09,835.130005,842.5,826.700012,842.5,842.5,5855640000,6,0.032551411,0.09623445,0.032032837,0.09188108,0.232842626,0.209322581
17-04-09,865.179993,875.630005,860.869995,869.599976,869.599976,7352010000,6,0.032166144,0.065764608,0.031659646,0.063692483,0.149428312,0.139264699
24-04-09,853.909973,871.799988,853.909973,866.22998,866.22998,7114440000,6,-0.00387534,0.028166148,-0.003882869,0.027776777,0.127111152,0.119657857
01-05-09,872.73999,880.47998,866.099976,877.52002,877.52002,5312170000,6,0.013033536,0.009107687,0.012949331,0.009066462,0.075471258,0.072758945
08-05-09,909.030029,930.169983,909.030029,929.22998,929.22998,8163280000,6,0.058927385,0.072728954,0.057256495,0.070205826,0.102943596,0.097982602
15-05-09,892.76001,896.969971,878.940002,882.880005,882.880005,5439720000,6,-0.049879982,0.006108106,-0.051166968,0.006089527,0.015271423,0.015155988
22-05-09,888.679993,896.650024,883.75,887,887,5155320000,6,0.00466654,-0.045446209,0.004655686,-0.046511282,0.023977489,0.023694543
29-05-09,907.02002,920.02002,903.559998,919.140015,919.140015,6050420000,6,0.036234515,0.041070145,0.035593484,0.04024917,0.047429112,0.046338697
05-06-09,945.669983,951.690002,934.130005,940.090027,940.090027,5277910000,6,0.022793058,0.059853469,0.022537178,0.058130662,0.011687147,0.011619379
12-06-09,943.440002,946.299988,935.659973,946.210022,946.210022,4528120000,6,0.006510009,0.029451451,0.006488911,0.029026088,0.071731171,0.069275258
19-06-09,919.960022,927.090027,915.799988,921.22998,921.22998,5713390000,6,-0.026400103,-0.020061958,-0.026754843,-0.020265932,0.038590733,0.03786473
26-06-09,918.840027,922,913.030029,918.900024,918.900024,6076660000,6,-0.00252918,-0.028862512,-0.002532383,-0.029287226,-0.000261104,-0.000261138
10-07-09,880.030029,883.570007,872.809998,879.130005,879.130005,3912080000,6,-0.043280028,-0.045699745,-0.044244541,-0.046776924,-0.064844877,-0.067042856
17-07-09,940.559998,941.890015,934.650024,940.380005,940.380005,5141380000,6,0.069671152,0.023375754,0.067351266,0.023106726,-0.006161441,-0.006180501
24-07-09,972.159973,979.789978,965.950012,979.26001,979.26001,4458300000,6,0.041344993,0.113896698,0.04051314,0.107864407,0.062991903,0.061087483
31-07-09,986.799988,993.179993,982.849976,987.47998,987.47998,5139070000,6,0.008394063,0.050086109,0.008359029,0.048872169,0.074632663,0.071978895
07-08-09,999.830017,1018,999.830017,1010.47998,1010.47998,6827090000,6,0.023291611,0.031881185,0.023024502,0.03138353,0.149409046,0.139247937
14-08-09,1012.22998,1012.599976,994.599976,1004.090027,1004.090027,4940750000,6,-0.006323681,0.016820642,-0.00634376,0.016680741,0.067749231,0.06555291
21-08-09,1009.059998,1027.589966,1009.059998,1026.130005,1026.130005,5885550000,6,0.021950201,0.015487714,0.021712764,0.015369004,0.047862666,0.046752534
28-08-09,1031.619995,1039.469971,1023.130005,1028.930054,1028.930054,5785780000,6,0.002728747,0.024738844,0.002725031,0.024437794,0.041975609,0.041118536
04-09-09,1003.840027,1016.47998,1001.650024,1016.400024,1016.400024,4097370000,6,-0.012177728,-0.009482211,-0.012252484,-0.009527453,0.005858646,0.00584155
11-09-09,1043.920044,1048.180054,1038.400024,1042.72998,1042.72998,4922600000,6,0.025905112,0.013411918,0.025575259,0.013322775,0.038482558,0.037760569
18-09-09,1066.599976,1071.52002,1064.27002,1068.300049,1068.300049,5607970000,6,0.024522234,0.051062597,0.024226391,0.04980165,0.0410962,0.040274197
25-09-09,1049.47998,1053.469971,1041.170044,1044.380005,1044.380005,4507090000,6,-0.022390754,0.001582409,-0.022645233,0.001581158,0.01501555,0.014903933
02-10-09,1029.709961,1030.599976,1019.950012,1025.209961,1025.209961,5583240000,6,-0.01835543,-0.040335192,-0.018525981,-0.041171214,0.008667785,0.008630436
09-10-09,1065.280029,1071.51001,1063,1071.48999,1071.48999,3763780000,6,0.045142001,0.02595797,0.044152762,0.025626781,0.027581455,0.027207939
16-10-09,1094.670044,1094.670044,1081.530029,1087.680054,1087.680054,4894740000,6,0.01510986,0.06093395,0.014996843,0.059149606,0.018140975,0.017978391
23-10-09,1095.619995,1095.829956,1075.48999,1079.599976,1079.599976,4767460000,6,-0.007428727,0.007568886,-0.007456457,0.007540386,0.033723329,0.033167167
30-10-09,1065.410034,1065.410034,1033.380005,1036.189941,1036.189941,6512420000,6,-0.04020937,-0.047339393,-0.041040112,-0.048496569,0.010709982,0.010653036
06-11-09,1064.949951,1071.47998,1059.319946,1069.300049,1069.300049,4277130000,6,0.031953705,-0.009540503,0.031453807,-0.009586305,-0.002043828,-0.002045919
13-11-09,1087.589966,1097.790039,1085.329956,1093.47998,1093.47998,3792610000,6,0.022612859,0.055289129,0.022360978,0.053814785,0.005332382,0.005318216
20-11-09,1094.660034,1094.660034,1086.810059,1091.380005,1091.380005,3751230000,6,-0.001920451,0.020648981,-0.001922298,0.02043868,0.010911476,0.010852375
27-11-09,1105.469971,1105.469971,1083.73999,1091.48999,1091.48999,2362910000,6,0.000100776,-0.001819869,0.000100771,-0.001821527,0.053368641,0.051993258
04-12-09,1100.430054,1119.130005,1096.52002,1105.97998,1105.97998,5781140000,6,0.013275422,0.013377536,0.013188076,0.013288847,0.034302749,0.033727527
11-12-09,1103.959961,1108.5,1101.339966,1106.410034,1106.410034,3791090000,6,0.000388844,0.013669428,0.000388769,0.013576844,0.011824683,0.011755318
18-12-09,1097.859985,1103.73999,1093.880005,1102.469971,1102.469971,6325890000,6,-0.003561124,-0.003173664,-0.00356748,-0.003178711,0.010161416,0.010110136
08-01-10,1140.52002,1145.390015,1136.219971,1144.97998,1144.97998,4389590000,6,0.038558882,0.034860445,0.037834061,0.034266582,0.049006395,0.047843426
15-01-10,1147.719971,1147.77002,1131.390015,1136.030029,1136.030029,4758730000,6,-0.007816688,0.030440791,-0.007847398,0.029986663,0.027170518,0.026807952
22-01-10,1115.48999,1115.48999,1090.180054,1091.76001,1091.76001,6208650000,6,-0.038969057,-0.046481136,-0.039748672,-0.04759607,-0.013241044,-0.013329488
29-01-10,1087.609985,1096.449951,1071.589966,1073.869995,1073.869995,5412850000,6,-0.016386399,-0.054716893,-0.016522141,-0.056270813,-0.025941728,-0.02628415
05-02-10,1064.119995,1067.130005,1044.5,1066.189941,1066.189941,6438900000,6,-0.007151754,-0.023420961,-0.00717745,-0.023699591,-0.068813464,-0.071295661
12-02-10,1075.949951,1077.810059,1062.969971,1075.51001,1075.51001,4160680000,6,0.008741472,0.001527201,0.008703486,0.001526036,-0.053273256,-0.054744777
19-02-10,1105.48999,1112.420044,1100.800049,1109.170044,1109.170044,3944280000,6,0.031296811,0.040311863,0.030817051,0.039520537,0.015946759,0.015820945
26-02-10,1103.099976,1107.23999,1097.560059,1104.48999,1104.48999,3945190000,6,-0.00421942,0.026945337,-0.004228347,0.026588704,0.028513689,0.02811474
05-03-10,1125.119995,1139.380005,1125.119995,1138.699951,1138.699951,4133000000,6,0.030973536,0.026623426,0.030503537,0.02627519,0.068008529,0.065795727
12-03-10,1151.709961,1153.410034,1146.969971,1149.98999,1149.98999,4928160000,6,0.00991485,0.041195484,0.00986602,0.040369557,0.069250848,0.066958261
19-03-10,1166.680054,1169.199951,1155.329956,1159.900024,1159.900024,5212410000,6,0.008617496,0.018617787,0.008580577,0.018446597,0.045736883,0.044721788
26-03-10,1167.579956,1173.930054,1161.47998,1166.589966,1166.589966,4708420000,6,0.005767688,0.014434887,0.005751119,0.014331696,0.056225024,0.054701253
09-04-10,1187.469971,1194.660034,1187.150024,1194.369995,1194.369995,4511570000,6,0.023813019,0.029718054,0.023533911,0.02928503,0.048889125,0.047731628
16-04-10,1210.170044,1210.170044,1186.77002,1192.130005,1192.130005,8108470000,6,-0.001875457,0.021892901,-0.001877218,0.021656693,0.03664381,0.035988389
23-04-10,1207.869995,1217.280029,1205.099976,1217.280029,1217.280029,5326060000,6,0.021096713,0.019181689,0.020877258,0.01900004,0.049469785,0.04828507
30-04-10,1206.77002,1207.98999,1186.319946,1186.689941,1186.689941,6048260000,6,-0.025129869,-0.004563314,-0.025451016,-0.004573758,0.017229683,0.017082935
07-05-10,1127.040039,1135.130005,1094.150024,1110.880005,1110.880005,9472910000,6,-0.063883525,-0.087408009,-0.066015371,-0.091466387,-0.069902953,-0.072466347
14-05-10,1157.189941,1157.189941,1126.140015,1135.680054,1135.680054,6126400000,6,0.022324688,-0.042985017,0.02207914,-0.043936231,-0.047352177,-0.048509989
21-05-10,1067.26001,1090.160034,1055.900024,1087.689941,1087.689941,5452130000,6,-0.042256719,-0.0208754,-0.043175511,-0.021096371,-0.106458732,-0.112562758
28-05-10,1102.589966,1102.589966,1084.780029,1089.410034,1089.410034,4871210000,6,0.001581419,-0.040742126,0.001580169,-0.041595342,-0.081975842,-0.085531573
04-06-10,1098.430054,1098.430054,1060.5,1064.880005,1064.880005,6180580000,6,-0.022516801,-0.020970991,-0.022774175,-0.021194006,-0.041408613,-0.042290377
11-06-10,1082.650024,1092.25,1077.119995,1091.599976,1091.599976,4059280000,6,0.025092002,0.002010209,0.024782366,0.002008191,-0.038813817,-0.03958715
18-06-10,1116.160034,1121.01001,1113.930054,1117.51001,1117.51001,4555360000,6,0.023735832,0.049423414,0.023458517,0.048240884,0.027415965,0.027046878
25-06-10,1075.099976,1083.560059,1067.890015,1076.76001,1076.76001,5128840000,6,-0.036464998,-0.013594692,-0.037146464,-0.013687946,-0.011611812,-0.011679755
02-07-10,1027.650024,1032.949951,1015.929993,1022.580017,1022.580017,3968500000,6,-0.050317613,-0.084947779,-0.051627679,-0.088774143,-0.039722774,-0.040533259
09-07-10,1070.5,1078.160034,1068.099976,1077.959961,1077.959961,3506570000,6,0.054157076,0.001114409,0.052741468,0.001113788,-0.012495434,-0.012574158
16-07-10,1093.849976,1093.849976,1063.319946,1064.880005,1064.880005,5297350000,6,-0.012133991,0.041365944,-0.012208208,0.040533259,-0.047095779,-0.048240884
23-07-10,1092.170044,1103.72998,1087.880005,1102.660034,1102.660034,4524570000,6,0.035478203,0.02291372,0.034863352,0.022655143,0.024053664,0.023768932
30-07-10,1098.439941,1106.439941,1088.01001,1101.599976,1101.599976,4006450000,6,-0.000961364,0.034482731,-0.000961827,0.033901525,0.077275086,0.074434785
06-08-10,1122.069946,1123.060059,1107.170044,1121.640015,1121.640015,3857890000,6,0.018191757,0.017212904,0.018028267,0.01706644,0.040521036,0.039721584
13-08-10,1082.219971,1086.25,1079,1079.25,1079.25,3328890000,6,-0.037792888,-0.02028865,-0.038525558,-0.020497291,0.013494473,0.013404234
20-08-10,1075.630005,1075.630005,1063.910034,1071.689941,1071.689941,3761570000,6,-0.007004919,-0.044533071,-0.007029569,-0.045555127,-0.02808671,-0.028488687
27-08-10,1049.27002,1065.209961,1039.699951,1064.589966,1064.589966,4102460000,6,-0.006625027,-0.013583539,-0.00664707,-0.013676639,-0.033596597,-0.03417393
03-09-10,1093.609985,1105.099976,1093.609985,1104.51001,1104.51001,3534500000,6,0.037498046,0.030624594,0.03681209,0.03016502,-0.015272284,-0.015390107
10-09-10,1104.569946,1110.880005,1103.920044,1109.550049,1109.550049,3061160000,6,0.004563145,0.0422323,0.004552765,0.041364855,0.028075098,0.027688216
17-09-10,1126.390015,1131.469971,1122.430054,1125.589966,1125.589966,4086140000,6,0.014456236,0.019085346,0.014352741,0.018905506,0.050294421,0.049070526
24-09-10,1131.689941,1148.900024,1131.689941,1148.670044,1148.670044,4123950000,6,0.020504872,0.035257531,0.020297477,0.034650218,0.078978838,0.076015073
01-10-10,1143.48999,1150.300049,1139.420044,1146.23999,1146.23999,4298910000,6,-0.002115537,0.018345956,-0.002117778,0.018179699,0.037781441,0.037085205
08-10-10,1158.359985,1167.72998,1155.579956,1165.150024,1165.150024,3871420000,6,0.016497447,0.014347009,0.016362843,0.014245065,0.05011038,0.048895283
15-10-10,1177.469971,1181.199951,1167.119995,1176.189941,1176.189941,5724910000,6,0.009475103,0.026128866,0.009430496,0.025793339,0.044954181,0.043973038
22-10-10,1180.52002,1183.930054,1178.98999,1183.079956,1183.079956,3177890000,6,0.00585791,0.015388518,0.005840819,0.015271316,0.029956307,0.029516381
29-10-10,1183.869995,1185.459961,1179.699951,1183.26001,1183.26001,3537880000,6,0.000152191,0.006010993,0.000152179,0.005992999,0.032296919,0.031786338
05-11-10,1221.199951,1227.079956,1220.290039,1225.849976,1225.849976,5637460000,6,0.035993751,0.03615142,0.035361112,0.035513291,0.052096254,0.050784607
12-11-10,1209.069946,1210.5,1194.079956,1199.209961,1199.209961,4213620000,6,-0.021731872,0.013479667,-0.021971487,0.013389625,0.019571686,0.019382623
19-11-10,1196.119995,1199.969971,1189.439941,1199.72998,1199.72998,3675390000,6,0.000433635,-0.021307661,0.000433541,-0.021537947,0.014073456,0.013975345
26-11-10,1194.160034,1194.160034,1186.930054,1189.400024,1189.400024,1613820000,6,-0.008610234,-0.008180333,-0.008647516,-0.008213976,0.005189066,0.005175649
03-12-10,1219.930054,1225.569946,1216.819946,1224.709961,1224.709961,3735780000,6,0.029687184,0.020821336,0.029255051,0.020607535,-0.000929979,-0.000930412
10-12-10,1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,4547310000,6,0.012811248,0.042878762,0.012729878,0.041984929,0.034347666,0.033770953
17-12-10,1243.630005,1245.810059,1239.869995,1243.910034,1243.910034,4632470000,6,0.00282974,0.015677241,0.002825744,0.015555622,0.036824998,0.036163157
31-12-10,1256.76001,1259.339966,1254.189941,1257.640015,1257.640015,1799770000,6,0.01103776,0.013898735,0.010977289,0.013803033,0.057373457,0.055787962
07-01-11,1274.410034,1276.829956,1261.699951,1271.5,1271.5,4963110000,6,0.01102063,0.022180033,0.010960345,0.021937634,0.038204996,0.037493256
14-01-11,1282.900024,1293.23999,1281.23999,1293.23999,1293.23999,4661590000,6,0.017097908,0.028306967,0.016953384,0.027913729,0.042599133,0.041716762
21-01-11,1283.630005,1291.209961,1282.069946,1283.349976,1283.349976,4935320000,6,-0.00764747,0.009319682,-0.007676862,0.009276522,0.031706426,0.031214156
28-01-11,1299.630005,1302.670044,1275.099976,1276.339966,1276.339966,5618630000,6,-0.005462275,-0.013067972,-0.005477247,-0.013154109,0.014869081,0.01475962
04-02-11,1307.01001,1311,1301.670044,1310.869995,1310.869995,3925950000,6,0.027053943,0.021443893,0.026694455,0.021217207,0.030963425,0.030493729
11-02-11,1318.660034,1330.790039,1316.079956,1329.150024,1329.150024,4219300000,6,0.01394496,0.041376169,0.013848623,0.040543078,0.027767494,0.027388969
18-02-11,1340.380005,1344.069946,1338.119995,1343.01001,1343.01001,1162310000,6,0.010427706,0.02451808,0.010373713,0.024222336,0.046487735,0.045439543
25-02-11,1307.339966,1320.609985,1307.339966,1319.880005,1319.880005,3836030000,6,-0.017222511,-0.006974396,-0.017372544,-0.006998831,0.034113199,0.033544247
04-03-11,1330.72998,1331.079956,1312.589966,1321.150024,1321.150024,4223740000,6,0.000962223,-0.01627686,0.00096176,-0.016410783,0.007842142,0.007811552
11-03-11,1293.430054,1308.349976,1291.98999,1304.280029,1304.280029,3740400000,6,-0.012769174,-0.011819238,-0.012851401,-0.011889641,-0.018711202,-0.018888472
18-03-11,1276.709961,1288.880005,1276.180054,1279.209961,1279.209961,4685500000,6,-0.019221385,-0.031745118,-0.019408517,-0.032259918,-0.047505267,-0.048670702
25-03-11,1311.800049,1319.180054,1310.150024,1313.800049,1313.800049,4223740000,6,0.027040196,0.007299061,0.026681069,0.007272552,-0.004606446,-0.004617088
01-04-11,1329.47998,1337.849976,1328.890015,1332.410034,1332.410034,4223740000,6,0.014165006,0.041588226,0.014065619,0.040746689,0.008522885,0.00848677
08-04-11,1336.160034,1339.459961,1322.939941,1328.170044,1328.170044,3582810000,6,-0.003182196,0.010937734,-0.00318727,0.010878349,0.01831663,0.018150901
15-04-11,1314.540039,1322.880005,1313.680054,1319.680054,1319.680054,4223740000,6,-0.006392246,-0.009554101,-0.006412764,-0.009600034,0.031636787,0.031146654
29-04-11,1360.140015,1364.560059,1358.689941,1363.609985,1363.609985,3479070000,6,0.033288319,0.026683286,0.03274626,0.026333496,0.037912874,0.037211845
06-05-11,1340.23999,1354.359985,1335.579956,1340.199951,1340.199951,4223740000,6,-0.01716769,0.015549145,-0.017316764,0.015429496,0.005846486,0.005829462
13-05-11,1348.689941,1350.469971,1333.359985,1337.77002,1337.77002,3426660000,6,-0.001813111,-0.018949674,-0.001814756,-0.01913152,0.007227972,0.007201975
20-05-11,1342,1342,1330.670044,1333.27002,1333.27002,4066020000,6,-0.003363807,-0.005170819,-0.003369477,-0.005184234,0.010297925,0.010245262
27-05-11,1325.689941,1334.619995,1325.689941,1331.099976,1331.099976,3124560000,6,-0.00162761,-0.004985942,-0.001628936,-0.004998413,-0.023841134,-0.024129934
03-06-11,1312.939941,1312.939941,1297.900024,1300.160034,1300.160034,3505030000,6,-0.02324389,-0.024833669,-0.02351829,-0.025147226,-0.029876077,-0.03033146
10-06-11,1288.599976,1288.599976,1268.280029,1270.97998,1270.97998,3846250000,6,-0.022443433,-0.04516565,-0.022699119,-0.046217409,-0.049926399,-0.051215823
17-06-11,1268.579956,1279.819946,1267.400024,1271.5,1271.5,4916460000,6,0.000409149,-0.022043466,0.000409065,-0.022290054,-0.046329715,-0.04743728
24-06-11,1283.040039,1283.930054,1267.23999,1268.449951,1268.449951,3665340000,6,-0.00239878,-0.001990613,-0.002401662,-0.001992597,-0.047066356,-0.048210006
01-07-11,1320.640015,1341.01001,1318.180054,1339.670044,1339.670044,3796930000,6,0.056147342,0.053613877,0.054627704,0.052226042,0.030388574,0.029935988
08-07-11,1352.390015,1352.390015,1333.709961,1343.800049,1343.800049,3594360000,6,0.003082852,0.059403288,0.00307811,0.057705814,0.057294426,0.055713217
15-07-11,1308.869995,1317.699951,1307.52002,1316.140015,1316.140015,4242760000,6,-0.020583445,-0.017564048,-0.020798236,-0.017720126,0.035108152,0.034505916
22-07-11,1343.800049,1346.099976,1336.949951,1345.02002,1345.02002,3522830000,6,0.021942958,0.000907852,0.021705676,0.00090744,0.060365069,0.058613254
29-07-11,1300.119995,1304.160034,1282.859985,1292.280029,1292.280029,5061190000,6,-0.039211306,-0.01812876,-0.040000775,-0.018295099,-0.035374393,-0.036015225
05-08-11,1200.280029,1218.109985,1168.089966,1199.380005,1199.380005,5454590000,6,-0.071888462,-0.108280927,-0.074603362,-0.114604137,-0.107471379,-0.113696697
12-08-11,1172.869995,1189.040039,1170.73999,1178.810059,1178.810059,5640380000,6,-0.017150483,-0.087806023,-0.017299256,-0.091902617,-0.104342968,-0.110197717
19-08-11,1140.469971,1154.540039,1122.050049,1123.530029,1123.530029,5167560000,6,-0.046894773,-0.063240988,-0.048029965,-0.06532922,-0.164674122,-0.179933357
26-08-11,1158.849976,1181.22998,1135.910034,1176.800049,1176.800049,5035320000,6,0.047413081,-0.001705118,0.046323392,-0.001706573,-0.089361421,-0.093609191
02-09-11,1203.900024,1203.900024,1170.560059,1173.969971,1173.969971,4401740000,6,-0.002404893,0.044894165,-0.002407789,0.043915602,-0.021185974,-0.021413618
09-09-11,1185.369995,1185.369995,1148.369995,1154.22998,1154.22998,4586370000,6,-0.016814732,-0.019179188,-0.016957705,-0.019365494,-0.020851603,-0.021072067
16-09-11,1209.209961,1220.060059,1204.459961,1216.01001,1216.01001,5248890000,6,0.053524888,0.035810149,0.052141578,0.035183873,0.08231198,0.079099475
23-09-11,1128.819946,1141.719971,1121.359985,1136.430054,1136.430054,5639930000,6,-0.065443504,-0.015421473,-0.067683198,-0.01554162,-0.034304889,-0.034907115
30-09-11,1159.930054,1159.930054,1131.339966,1131.420044,1131.420044,4416790000,6,-0.004408551,-0.069563544,-0.004418297,-0.072101496,-0.036244476,-0.036917623
07-10-11,1165.030029,1171.400024,1150.26001,1155.459961,1155.459961,5580380000,6,0.021247562,0.016745339,0.021024979,0.016606682,0.001065629,0.001065062
14-10-11,1205.650024,1224.609985,1205.650024,1224.579956,1224.579956,4116690000,6,0.059820329,0.082338927,0.058099393,0.079124372,0.007047595,0.007022877
21-10-11,1215.390015,1239.030029,1215.390015,1238.25,1238.25,4980770000,6,0.011163047,0.071651153,0.0111012,0.069200593,0.089596316,0.085807275
28-10-11,1284.390015,1287.079956,1277.01001,1285.089966,1285.089966,4536690000,6,0.037827552,0.04941287,0.037129636,0.048230836,0.135820399,0.127355208
04-11-11,1260.819946,1260.819946,1238.920044,1253.22998,1253.22998,3830650000,6,-0.024792028,0.012097702,-0.025104526,0.01202511,0.08461567,0.081225703
11-11-11,1240.119995,1266.97998,1240.119995,1263.849976,1263.849976,3370180000,6,0.0084741,-0.016528018,0.008438396,-0.01666613,0.032068155,0.031564707
18-11-11,1216.189941,1223.51001,1211.359985,1215.650024,1215.650024,3827610000,6,-0.0381374,-0.02998648,-0.038883666,-0.03044527,-0.018251545,-0.01842016
25-11-11,1161.410034,1172.660034,1158.660034,1158.670044,1158.670044,1664200000,6,-0.046872026,-0.083221849,-0.048006099,-0.086889765,-0.098374375,-0.103555895
02-12-11,1246.030029,1260.079956,1243.349976,1244.280029,1244.280029,4144310000,6,0.073886423,0.02355119,0.071284239,0.02327814,-0.007141507,-0.00716713
09-12-11,1234.47998,1258.25,1234.47998,1255.189941,1255.189941,3830610000,6,0.008768052,0.083302315,0.008729836,0.080014075,-0.006852107,-0.00687569
16-12-11,1216.089966,1231.040039,1215.199951,1219.660034,1219.660034,5345800000,6,-0.028306399,-0.019786539,-0.028714749,-0.019984913,0.003298655,0.003293226
23-12-11,1254,1265.420044,1254,1265.329956,1265.329956,2233830000,6,0.037444797,0.008078471,0.036760764,0.008046014,0.092053741,0.088060089
30-12-11,1262.819946,1264.119995,1257.459961,1257.599976,1257.599976,2271850000,6,-0.006109063,0.031106981,-0.006127799,0.030632964,0.010704943,0.010648051
06-01-12,1280.930054,1281.839966,1273.339966,1277.810059,1277.810059,3656830000,6,0.016070359,0.009863121,0.015942598,0.009814798,0.018021271,0.017860813
13-01-12,1294.819946,1294.819946,1277.579956,1289.089966,1289.089966,3692370000,6,0.00882753,0.025039751,0.008788795,0.024731393,0.056925643,0.055364357
20-01-12,1314.48999,1315.380005,1309.170044,1315.380005,1315.380005,3912620000,6,0.020394262,0.029401824,0.020189084,0.02897788,0.039554939,0.038792678
27-01-12,1318.25,1320.060059,1311.719971,1316.329956,1316.329956,4007380000,6,0.000722188,0.021131178,0.000721927,0.020911011,0.046700049,0.045642404
03-02-12,1326.209961,1345.339966,1326.209961,1344.900024,1344.900024,4608550000,6,0.021704336,0.022442198,0.021472151,0.022194078,0.052503864,0.051171957
10-02-12,1351.209961,1351.209961,1337.349976,1342.640015,1342.640015,3877580000,6,-0.001680429,0.019987435,-0.001681843,0.019790308,0.041540971,0.040701319
17-02-12,1358.060059,1363.400024,1357.23999,1361.22998,1361.22998,3717640000,6,0.01384583,0.012142134,0.013750852,0.012069009,0.034856828,0.034263087
24-02-12,1363.459961,1368.920044,1363.459961,1365.73999,1365.73999,3505360000,6,0.003313187,0.017204891,0.003307711,0.017058563,0.037536207,0.036848871
02-03-12,1374.089966,1374.530029,1366.420044,1369.630005,1369.630005,3283490000,6,0.002848284,0.006170908,0.002844235,0.006151946,0.01838797,0.018220955
09-03-12,1365.969971,1374.76001,1365.969971,1370.869995,1370.869995,3639470000,6,0.000905347,0.003756209,0.000904937,0.003749172,0.021025725,0.020807735
16-03-12,1402.550049,1405.880005,1401.469971,1404.170044,1404.170044,5163950000,6,0.024291179,0.025218518,0.024000841,0.024905778,0.031545047,0.031057724
23-03-12,1392.780029,1399.180054,1386.869995,1397.109985,1397.109985,3472950000,6,-0.005027923,0.019141122,-0.005040606,0.018960235,0.022969229,0.022709408
30-03-12,1403.310059,1410.890015,1401.420044,1408.469971,1408.469971,3676890000,6,0.008131061,0.003062255,0.008098182,0.003057576,0.028357999,0.027963354
13-04-12,1387.609985,1387.609985,1369.849976,1370.26001,1370.26001,3631160000,6,-0.027128701,-0.019218226,-0.027503478,-0.019405296,-0.000444962,-0.000445061
20-04-12,1376.959961,1387.400024,1376.959961,1378.530029,1378.530029,3833320000,6,0.006035365,-0.021257068,0.006017225,-0.021486253,-0.018259907,-0.018428677
